,Wskaźnik cen konsumenta CPI (% r/r),    Ceny żywności (% r/r),    Ceny energii (% r/r),    Wskaźnik cen inflacji bazowej po wyłączeniu cen żywności i energii (% r/r),PKB (% r/r),    Popyt krajowy (% r/r),        Spożycie indywidualne (% r/r),        Spożycie zbiorowe (% r/r),        Nakłady inwestycyjne (% r/r),    Wkład eksportu netto (pkt. proc. r/r),        Eksport (% r/r),        Import (% r/r),Płace brutto (% r/r),Liczba pracujących (% r/r),Stopa bezrobocia (%),NAWRU (%),Stopa aktywności zawodowej (%),Wydajność pracy (% r/r),Jednostkowe koszty pracy (% r/r),Produkt potencjalny (% r/r),Luka popytowa (% PKB potencjalnego),"Indeks cen surowców rolnych (USD; 2010=1,00)","Indeks cen surowców energetycznych (USD; 2010=1,00)",Poziom cen za granicą (% r/r),PKB za granicą (% r/r),Saldo rachunku bieżącego i rachunku kapitałowego (% PKB),WIBOR 3M (%)
2014-09-23,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-09-24,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-09-25,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-09-26,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-09-29,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-09-30,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-01,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-02,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-03,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-06,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-07,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-08,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-09,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-10,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-13,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-14,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-15,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-16,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-17,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-20,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-21,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-22,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-23,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-24,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-27,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-28,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-29,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-30,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-10-31,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-03,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-04,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-05,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-06,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-07,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-10,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-11,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-12,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-13,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-14,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-17,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-18,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-19,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-20,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-21,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-24,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-25,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-26,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-27,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-11-28,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-01,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-02,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-03,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-04,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-05,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-08,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-09,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-10,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-11,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-12,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-15,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-16,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-17,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-18,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-19,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-22,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-23,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-24,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-25,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-26,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-29,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-30,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2014-12-31,0.1,-0.7,-0.6,0.7,3.2,3.7,2.6,2.2,6.8,-0.4,4.5,5.6,3.9,1.5,9.4,9.2,56.3,1.7,2.2,2.7,-1.1,0.9,0.73,1.2,1.1,1.4,2.48
2015-01-01,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-02,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-05,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-06,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-07,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-08,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-09,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-12,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-13,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-14,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-15,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-16,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-19,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-20,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-21,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-22,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-23,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-26,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-27,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-28,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-29,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-01-30,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-02,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-03,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-04,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-05,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-06,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-09,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-10,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-11,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-12,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-13,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-16,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-17,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-18,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-19,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-20,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-23,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-24,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-25,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
2015-02-26,-0.8,-1.4,-4.0,0.4,3.4,3.4,3.0,3.3,7.3,0.0,5.6,5.7,3.7,0.9,7.4,7.8,56.0,2.5,1.1,2.7,-0.4,0.88,0.52,1.5,1.7,1.9,1.75
